created_at,device,favorites,lang,retweets,text,user_display_name,user_screen_name
2019-10-12 11:34:38,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Pawan Tiwari,pawanerp
2019-10-12 11:34:37,Twitter Web App,1.0,en,1.0,The qualities which you see today in Modi has been learnt by him when he was in the sangh.  #DontGoBackModi,Exquisite,_Cokeandchips_
2019-10-12 11:34:36,Twitter for Android,0.0,en,22.0,"RT @DetheEshaSen: #DontGoBackModi
What is bothering d opposition parties?

Modijis policies or the fact that they see a dead end in front o…",Muralikrishna🇮🇳,MuralikrishnaE1
2019-10-12 11:34:35,Twitter for Android,0.0,ta,2.0,"RT @nakkheeranweb: இப்படி நாடுவிட்டு நாடு வந்திருக்கும் ஒரு அதிகாரமிக்க நபரை எதிர்த்து, ஒரு சிறிய நிலப்பரப்பின் மக்களை போராட தூண்டியது எது.…",Anandhi Adi,anandhi_adi
2019-10-12 11:34:34,Twitter Web App,0.0,en,554.0,"RT @MODIfiedTamilan: My PM wasn't from elite class
My PM whose lifetime is for ""Nation First""
My PM knows the traditions &amp; history of Bhara…",$uπ\/€sh ₹@th°®£,sarveshrathour1
2019-10-12 11:34:33,Twitter for Android,0.0,en,862.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",🇮🇳Vikas 🇮🇳🚩🚩🕉️,pandit_vikas1
2019-10-12 11:34:32,Twitter for Android,0.0,en,9.0,RT @ArjunVerma01: India needs you... #DontGoBackModi https://t.co/USAHde5rcK,Upendra Kumar panda,upendra1194
2019-10-12 11:34:32,Twitter for Android,0.0,und,0.0,#DontGoBackModi,Dhayalan.m,dhayalan_m
2019-10-12 11:34:32,Twitter Web App,0.0,en,1.0,"RT @ImArpitaMukherj: ✳My PM wasn't from elite class
✳My PM whose lifetime is for ""Nation First""
✳My PM knows the traditions &amp; history of Bh…",Proud Indian,godzilla_amigo
2019-10-12 11:34:30,Twitter for Android,1.0,hi,1.0,"#DontGoBackModi
Desh kei sabsa bada &amp; cahida Travel Blogger toh aapna modiji hai Aaj ka pictures travelling karte h… https://t.co/F9fcdthII5",Sahibul Mahi,BeingSahibul
2019-10-12 11:34:30,Twitter for Android,0.0,en,459.0,"RT @MrsGandhi: You never fail to raise the bar @narendramodi ji...every single time!! #Respect
#DontGoBackModi https://t.co/KrFiuc5pvz",Vikash Sharma,visharma86
2019-10-12 11:34:30,Twitter Web App,0.0,en,288.0,"RT @ankitasood13: He is a real hero ! 
He sets example everywhere he go , cleanliness is the priority , clean India is his dream ! We all a…",$uπ\/€sh ₹@th°®£,sarveshrathour1
2019-10-12 11:34:29,Twitter Web App,0.0,en,554.0,"RT @MODIfiedTamilan: My PM wasn't from elite class
My PM whose lifetime is for ""Nation First""
My PM knows the traditions &amp; history of Bhara…",Sania✨🍁🇮🇳,saniaagrawal2
2019-10-12 11:34:28,Twitter for iPhone,1.0,und,1.0,#DontGoBackModi ✌🏻 https://t.co/Lh3zUyebRZ,Karthik Kannan,its_kk_7
2019-10-12 11:34:28,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Abhilash choudhary,Abhilas33949618
2019-10-12 11:34:28,Twitter for Android,0.0,hi,18.0,RT @OffendedAnuj: मोदी जी आप की यह तस्वीर साबित करती है कि किस तरह आप #SwachhBharat अभियान के लिए समुद्री लुटेरों से  बिना डरे अपना 56 इंच…,ᴅᴋ_𝟸.𝟶♠️,_Branded_KamiNa
2019-10-12 11:34:27,Twitter Web App,0.0,en,24.0,"RT @Tawde_Sapna: PM Modi Sir talked about Tamil culture.
 Thank you Modi Sir we learn so much from u. 🙏💐
 
#DontGoBackModi https://t.co/z6F…",red pilled,redpilled__
2019-10-12 11:34:26,Twitter Web App,0.0,en,9.0,RT @sathyakumar_in: #DontGoBackModi மோடி அலை தமிழகத்தில் ! Modi Ayya please stay in Tamil Nadu for 1 day in a month - Visit every temple -…,Sudhakaran Manoharan,sudhakaranm78
2019-10-12 11:34:26,Twitter Web App,0.0,en,862.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",$uπ\/€sh ₹@th°®£,sarveshrathour1
2019-10-12 11:34:24,Twitter for Android,3.0,und,2.0,"#ModiAnna
#DontGoBackModi https://t.co/QYnqRXmbH5",Nandagopal.K.M.,nandaji1958
2019-10-12 11:34:24,Twitter for iPhone,0.0,en,48.0,"RT @KongposhSandeep: After a Pakistan backed trend yesterday, the common man of Tamil Naidu and India says #DontGoBackModi

It's trending b…",Nationalist,S97Nishu
2019-10-12 11:34:23,Twitter for Android,0.0,en,19.0,"RT @jhaalok: Day 2 of the Informal Summit

PM @narendramodi received Chinese President Xi Jinping to resume their conversation. An eco-frie…",Mr. Katappa,MrKatappa
2019-10-12 11:34:23,Twitter for Android,5.0,en,6.0,"Modi Ji finding the solution of falling economy 👇

#PrayForJapan
#ChennaiConnect
#NoHumanIsLimited
#DontGoBackModi… https://t.co/yOLqqJ172S",Mani Shankar Aiyar,SirAiyar
2019-10-12 11:34:22,Twitter for Android,1.0,en,1.0,"#DontGoBackModi, After 74 years of Indian democracy experimentation,we could emerge as a fine tuned electorates,to… https://t.co/xycTH7fUlm",cssrihari,cssrihari
2019-10-12 11:34:20,Twitter for Android,0.0,und,45.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",Sivasankar S🇮🇳,sivadae
2019-10-12 11:34:20,Twitter for Android,0.0,ta,18.0,"RT @mrSoapu: #DontGoBackModi

இந்த tag trend ஆகுறதை பத்தி எத்தனை ஊடகங்கள் முக்கியச் செய்தியாக போடுகின்றன?",srinivasan.v 🇮🇳,srinivasan60006
2019-10-12 11:34:20,Twitter for Android,0.0,ta,527.0,"RT @BJP4TamilNadu: மாமல்லபுரம் கடற்கரையில் காலை நடைப்பயிற்சி செய்த ""தமிழர்களின் பெருமை -பிரதமர் 
மோடி"" , கடற்கரையில் குப்பைகளை அகற்றிய தூய்…",sekar sp,sekarsp10
2019-10-12 11:34:19,Twitter for Android,0.0,en,604.0,RT @muglikar_: Whether you like it or not Modi is the biggest brand in India today. His one initiative has the power to change a place 's s…,Deb Dip,DebDip00
2019-10-12 11:34:18,Twitter for Android,0.0,en,83.0,"RT @MrsGandhi: Everyone gets an opportunity to be captured by the camera @JhaSanjay, how you actually behave in front of it is up to you. L…",Abhinav pathak,Abhinav2307
2019-10-12 11:34:18,Twitter for Android,0.0,hi,11.0,"RT @haripaltungar: #Kabir_Is_Real_God
एक दिन सन्सार को मनाना ही होगा
देखे वीडियो 
Saint Rampal Ji Maharaj 
के सत्संग
#DontGoBackModi
#Pray4…",Bharti Verma,Bhartiv1997
2019-10-12 11:34:18,Twitter for Android,0.0,ta,24.0,"RT @hemaquotes: வராதத ஏன்டா பன்றிங்க😂 அவா மாதிரி வேட்டி கட்ரானாம் போலி ப்ராமணன் பப்பு😂😂

#DontGoBackModi #Mahabalipuram https://t.co/JhJIHB…",Raja 🚩🚩,ajithr345
2019-10-12 11:34:17,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,PandeyG,MrPandeyG
2019-10-12 11:34:13,Twitter for Android,0.0,en,862.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",shivansh 🇮🇳,Shivansh_Semwal
2019-10-12 11:34:13,Twitter for Android,0.0,en,459.0,"RT @MrsGandhi: You never fail to raise the bar @narendramodi ji...every single time!! #Respect
#DontGoBackModi https://t.co/KrFiuc5pvz",Unknown,Unknown61103414
2019-10-12 11:34:10,Twitter for Android,0.0,en,20.0,RT @suniel2409: People of Tamil Nadu says #DontGoBackModi !! https://t.co/5OAn7Coy8o,Unknown,Unknown61103414
2019-10-12 11:34:09,Twitter for iPhone,0.0,en,459.0,"RT @MrsGandhi: You never fail to raise the bar @narendramodi ji...every single time!! #Respect
#DontGoBackModi https://t.co/KrFiuc5pvz",Siba,SSP79
2019-10-12 11:34:07,Twitter Web App,0.0,en,31.0,"RT @Okay_Bye___: Modi ji picking up trash 😌
#DontGoBackModi https://t.co/lBS2noLaEH",Hansika Loves Salman,HansikaMalecha
2019-10-12 11:34:07,Twitter for Android,0.0,en,9.0,RT @ArjunVerma01: India needs you... #DontGoBackModi https://t.co/USAHde5rcK,Js baloda,Jaising47681370
2019-10-12 11:34:06,Twitter for Android,0.0,en,10.0,"RT @haripaltungar: #DontGoBackModi
This is the reality about Tattvadarshi Saint Rampal Ji Maharaj.

MUST WATCH SADHNA CHANNEL AT 7.30PM DAI…",Bharti Verma,Bhartiv1997
2019-10-12 11:34:06,Twitter for iPhone,0.0,en,536.0,"RT @Shanktan: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",SHASHI 🇮🇳🇺🇸🇮🇳🇺🇸,iamShashiPatel
2019-10-12 11:34:05,Twitter for Android,0.0,en,196.0,"RT @Manesha76: No other PM has talked about Tamil culture so much that our beloved PM @narendramodi has done . 
 
#DontGoBackModi https://t…",Maheshkkl,Maheshkkl1
2019-10-12 11:34:04,Twitter for Android,0.0,ta,190.0,"RT @SuryahSG: சென்னைக்கு பிழைப்புக்கு வந்து அரசியலை பயன்படுத்தி, தமிழர்களை ஏமாற்றி பல 100 கோடி சாம்ராஜ்யங்களை உருவாக்கி ஆசிய பணக்காரர்களான…",Raja 🚩🚩,ajithr345
2019-10-12 11:34:02,Twitter for Android,0.0,ta,24.0,"RT @hemaquotes: வராதத ஏன்டா பன்றிங்க😂 அவா மாதிரி வேட்டி கட்ரானாம் போலி ப்ராமணன் பப்பு😂😂

#DontGoBackModi #Mahabalipuram https://t.co/JhJIHB…",Parthu Nischinth 🇮🇳🇮🇱,pardhu_leo
2019-10-12 11:34:02,Twitter for Android,0.0,en,348.0,"RT @im_saiganesh: Pakistan links with Go Back Modi were out.

Pic 1: Pak media promoting Tamil separatist Thirumurugan Gandhi for Go Back M…",Utpal Chowdhury,Iam_Utpal
2019-10-12 11:34:01,Twitter for Android,0.0,en,31.0,"RT @Okay_Bye___: Modi ji picking up trash 😌
#DontGoBackModi https://t.co/lBS2noLaEH",Unknown,Unknown61103414
2019-10-12 11:33:58,Twitter for Android,1.0,en,1.0,Trait of world class leader👏NamisteXi success is the reflection of leadership vision🙇#DontGoBackModi,B Ranjan,BholuRanjan
2019-10-12 11:33:58,Twitter for Android,0.0,ta,577.0,"RT @MaridhasAnswers: #DontGoBackModi கெடுவாய்ப்பாக இங்கே தூய்மை இந்தியா திட்டம் போன்ற அற்புதமான முயற்சிகள் கூட வெறுப்பு அரசியல் காரணமாக ""எத…",PRITHVI RAJAN,PRITHVIRAJANS
2019-10-12 11:33:57,Twitter Web App,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Jayneel Bhandari,lalitjbhandari
2019-10-12 11:33:57,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,MODIJI 4 2024,PujnioModi42019
2019-10-12 11:33:57,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Ankush Singh Chauhan,ankushsi1
2019-10-12 11:33:56,Twitter for Android,0.0,en,618.0,"RT @CMRamesh_MP: PM, above all a Swayamsevak !! 

#DontGoBackModi https://t.co/i0DGllCpLD",Unknown,Unknown61103414
2019-10-12 11:33:54,Twitter for Android,0.0,en,51.0,"RT @sparjaga: After successful summit of @narendramodi trolls like @rajakumaari @lakhinathan become mad.
#DontGoBackModi https://t.co/oWMBi…",ramkumar,ramkuma16730519
2019-10-12 11:33:52,Twitter for Android,0.0,ta,190.0,"RT @SuryahSG: சென்னைக்கு பிழைப்புக்கு வந்து அரசியலை பயன்படுத்தி, தமிழர்களை ஏமாற்றி பல 100 கோடி சாம்ராஜ்யங்களை உருவாக்கி ஆசிய பணக்காரர்களான…",Thirumoorthy Gounder #JaiShriRam,tchettia
2019-10-12 11:33:51,Twitter for Android,0.0,en,217.0,"RT @BJP4TamilNadu: ""Narendra Modi - A True Inspiration 😍""

@narendramodi has shown entire world about Clean India Initiative.

Never even s…",Avindra Hs🇮🇳,AvindraHS
2019-10-12 11:33:50,Twitter for Android,0.0,en,554.0,"RT @MODIfiedTamilan: My PM wasn't from elite class
My PM whose lifetime is for ""Nation First""
My PM knows the traditions &amp; history of Bhara…",Thala Nagaa | NKPᴺᴼᴹᵉᵃⁿˢᴺᴼ,ThalaNagaa4
2019-10-12 11:33:49,Twitter Web App,0.0,en,348.0,"RT @im_saiganesh: Pakistan links with Go Back Modi were out.

Pic 1: Pak media promoting Tamil separatist Thirumurugan Gandhi for Go Back M…",Prasad D,D_Prasad_pv
2019-10-12 11:33:48,Twitter for iPhone,0.0,en,82.0,RT @localtamilan: Describing the Artistic works of Silk Handloom weavers of Kancheepuram and Coimbatore ! PM gifted the saree with the face…,srelan,srelan3
2019-10-12 11:33:47,Twitter for Android,1.0,en,0.0,Wel done by All true  Indian ..  #DontGoBackModi,Indian Tushar- Vande Matram,solankitushar15
2019-10-12 11:33:47,Twitter for Android,0.0,en,1.0,"RT @iamrijoy: But same Tamilnadu trends #GoBackModi and gives BJP less number of votes than NOTA😂

#DontGoBackModi https://t.co/lpR9MTpe9I",Jai Maharaj 🕉🚩🔥,Jai_Maharaj_
2019-10-12 11:33:46,Twitter Web App,0.0,en,93.0,"RT @Manesha76: Morons will say Go Back Modi .

But Tamilnadu will never say as Indian never say this type of language . 

Plogging by Prime…",Niyati Ray ❤ #Modi 😍,RayNiyati_23
2019-10-12 11:33:46,Twitter Web App,0.0,en,10.0,"RT @haripaltungar: #DontGoBackModi
This is the reality about Tattvadarshi Saint Rampal Ji Maharaj.

MUST WATCH SADHNA CHANNEL AT 7.30PM DAI…",Manjunath,Manjuna84251541
2019-10-12 11:33:45,Twitter for iPhone,0.0,en,348.0,"RT @im_saiganesh: Pakistan links with Go Back Modi were out.

Pic 1: Pak media promoting Tamil separatist Thirumurugan Gandhi for Go Back M…",Rafale Dealer,DealerRafale
2019-10-12 11:33:45,Twitter for Android,0.0,und,17.0,"RT @sir_jenishpatel: Narendra modi ji Rajni Style😎✌✌🤓😂

#DontGoBackModi #NarendraModi 
#SwachhBharatMission https://t.co/aqonqIS00W",Surender,Surendr80277036
2019-10-12 11:33:45,Twitter for Android,0.0,en,24.0,RT @keyakahe: We should  be forever thankful to our god for giving  us this person as our Prime Minister.  A person who takes up the task o…,Unknown,Unknown61103414
2019-10-12 11:33:45,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Durgesh Yadav,durgeshnith
2019-10-12 11:33:43,Twitter for Android,0.0,ta,35.0,RT @PTTVOnlineNews: “திரும்பி செல்லாதீர்கள் மோடி” -  ட்ரெண்ட் ஆன #DontGoBackModi ஹேஷ்டேக்  | https://t.co/LzsqFZfB9R | #NarendraModi #India,ঔৣ 𝐊 𝐁𝐚𝐛𝐮 𝐍𝐚𝐲𝐚𝐤𝐤𝐚𝐫 ঔৣ,babuoffi
2019-10-12 11:33:43,Twitter for Android,0.0,en,1.0,"RT @AlongImna: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",Ravi R Tiwary,RAVIRANJANTIWA6
2019-10-12 11:33:43,Twitter for Android,0.0,en,863.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",Rai Arvind # राय अरविन्द ✍️,arvindrai80
2019-10-12 11:33:42,Twitter for Android,0.0,en,536.0,"RT @Shanktan: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",Gagan Arora🗨️,preetgagan96
2019-10-12 11:33:42,Twitter for Android,0.0,en,31.0,"RT @Okay_Bye___: Modi ji picking up trash 😌
#DontGoBackModi https://t.co/lBS2noLaEH",Joker Pandey,Jeet_90s
2019-10-12 11:33:42,Twitter Web App,0.0,en,30.0,"RT @imanojchauhan: Who did this..
 #DontGoBackModi https://t.co/VL5jSdYysb",Kaushik Ravi Sharma,ravirsharma1993
2019-10-12 11:33:42,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Thirumoorthy Gounder #JaiShriRam,tchettia
2019-10-12 11:33:41,Twitter for Android,0.0,und,45.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",ঔৣ 𝐊 𝐁𝐚𝐛𝐮 𝐍𝐚𝐲𝐚𝐤𝐤𝐚𝐫 ঔৣ,babuoffi
2019-10-12 11:33:41,Twitter for Android,0.0,en,10.0,"RT @haripaltungar: #DontGoBackModi
This is the reality about Tattvadarshi Saint Rampal Ji Maharaj.

MUST WATCH SADHNA CHANNEL AT 7.30PM DAI…",Ramchandar3,Ramchandar32
2019-10-12 11:33:41,Twitter for Android,0.0,en,229.0,"RT @iAnkurSingh: After a Pakistan backed trend yesterday, the common man of Tamil Nadu and India say #DontGoBackModi

It's trending but tod…",CHOWKIDAR PRANALI_MANEKAR,pranali_01
2019-10-12 11:33:40,Twitter Web App,0.0,ta,292.0,"RT @BJP4TamilNadu: சொந்த விருப்புவெறுப்பை ஊடக அறநெறியின்றி பதிவிட்டு பரப்பி, பின்னர் நீக்கி மூடிமறைத்தால் செய்த தவறு இல்லாமல் போகுமா?

பேச்…",Arul,aruljackyjohn
2019-10-12 11:33:40,Twitter for Android,0.0,en,2.0,"RT @shubham_jain999: 58% of 'Go Back Modi' tweets were trended by the Pakistanis.

Let us all join hands and trend #DontGoBackModi all over…",🇮🇳Billu🇮🇳,Nelliyamlamanna
2019-10-12 11:33:40,Twitter for Android,0.0,en,9.0,RT @sathyakumar_in: #DontGoBackModi மோடி அலை தமிழகத்தில் ! Modi Ayya please stay in Tamil Nadu for 1 day in a month - Visit every temple -…,Murugesan,leoguys08
2019-10-12 11:33:36,Twitter for Android,0.0,en,144.0,"RT @ankitasood13: He consoled him like a father ! He cried with him , he laughed with him , he achieved with him , he feels proud on him .H…",Unknown,Unknown61103414
2019-10-12 11:33:36,Twitter Web App,3.0,en,0.0,"#DontGoBackModi
Can someone locate Pakistan in this pic ?? https://t.co/I8tpdArod9",Arvind Kumar,ArvindK56973308
2019-10-12 11:33:36,Twitter Web App,0.0,und,45.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",Sudhakaran Manoharan,sudhakaranm78
2019-10-12 11:33:35,Twitter for iPhone,0.0,ta,527.0,"RT @BJP4TamilNadu: மாமல்லபுரம் கடற்கரையில் காலை நடைப்பயிற்சி செய்த ""தமிழர்களின் பெருமை -பிரதமர் 
மோடி"" , கடற்கரையில் குப்பைகளை அகற்றிய தூய்…",Kannan🇮🇳,saffronisgood
2019-10-12 11:33:33,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,kalpesh gandhi,kalpeshmgandhi
2019-10-12 11:33:33,Twitter for Android,0.0,hi,4.0,"RT @SocialTamasha: अब तेरा क्या होगा कालिया @ImranKhanPTI 🤣🤣
#ModixijinpingMeet #DontGoBackModi #XiJinping https://t.co/0iFca7d9JE",🇮🇳आज़ाद मलंग🚩,fanofAazadji
2019-10-12 11:33:32,Twitter for Android,2.0,hi,0.0,"एक सच्चा नेता उदाहरण के द्वारा आगे बढ़ता है।  यदि इस देश के प्रधान मंत्री, श्री @narendramodi किसी समुद्र तट पर जा… https://t.co/769Uv84rNz",D K Singh,DKSingh52767851
2019-10-12 11:33:32,Twitter for Android,0.0,en,321.0,RT @SuryahSG: DMK + Congress + All Anti-BJP Opposition Parties + Media + Social Media Influencers - you need all of them to get GoBackModi…,Aaditya Inamdar,inamdar_aaditya
2019-10-12 11:33:32,Twitter for iPhone,0.0,en,863.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",Vikrant Naik,vikynaik
2019-10-12 11:33:31,Twitter for Android,0.0,en,229.0,"RT @iAnkurSingh: After a Pakistan backed trend yesterday, the common man of Tamil Nadu and India say #DontGoBackModi

It's trending but tod…",Unknown,Unknown61103414
2019-10-12 11:33:31,Twitter for Android,0.0,lt,1171.0,RT @amitmalviya: Tamilnadu says #DontGoBackModi https://t.co/H2qOrk9eYe,Subham Kumar,SanuStrico
2019-10-12 11:33:28,Twitter for Android,0.0,en,619.0,"RT @CMRamesh_MP: PM, above all a Swayamsevak !! 

#DontGoBackModi https://t.co/i0DGllCpLD",Crazy,Crazy_avinash
2019-10-12 11:33:28,Twitter for Android,0.0,ta,118.0,"RT @BJP4TamilNadu: நமது பிரதமர் ,

*மேல்தட்டை சேர்ந்தவர் அல்ல
*தேசத்தை மட்டும் நேசிப்பவர் 
*""மக்கள் நலன்"" என வாழ்பவர்
*பாரதத்தின் கலாச்சார…",E Chidambaram,EChidambaram4
2019-10-12 11:33:26,Twitter for Android,0.0,en,0.0,"@sardesairajdeep @RanaAyyub 
@RiaRevealed @BDUTT 
Please see this... Tamil nadu #DontGoBackModi trending..... https://t.co/SmPDiQvQjH",Anbu,Anbu14310667
2019-10-12 11:33:22,Twitter for Android,0.0,en,459.0,"RT @MrsGandhi: You never fail to raise the bar @narendramodi ji...every single time!! #Respect
#DontGoBackModi https://t.co/KrFiuc5pvz",Aashish 🇮🇳,ashishc69109154
2019-10-12 11:33:22,Twitter for iPhone,0.0,en,303.0,"RT @iPuneetSharma: Dear Nationalists 

Let's give the befitting reply to Pakistan/ISI/Jehadis by trending #DontGoBackModi.

On Social Media…",srelan,srelan3
2019-10-12 11:33:21,Twitter for Android,0.0,en,196.0,"RT @Manesha76: No other PM has talked about Tamil culture so much that our beloved PM @narendramodi has done . 
 
#DontGoBackModi https://t…",Unknown,Unknown61103414
2019-10-12 11:33:21,Twitter for Android,0.0,en,288.0,"RT @ankitasood13: He is a real hero ! 
He sets example everywhere he go , cleanliness is the priority , clean India is his dream ! We all a…",Maheshkkl,Maheshkkl1
2019-10-12 11:33:20,Twitter for Android,2.0,und,1.0,#DontGoBackModi https://t.co/d74gHYvI1u,P.T.MUTHAMILSELVAN,MuthamilADMK
2019-10-12 11:33:19,Twitter for Android,0.0,en,303.0,"RT @iPuneetSharma: Dear Nationalists 

Let's give the befitting reply to Pakistan/ISI/Jehadis by trending #DontGoBackModi.

On Social Media…",Rakesh Baloda🇮🇳,rkbaloda4228_
2019-10-12 11:33:18,Twitter for iPhone,0.0,ta,527.0,"RT @BJP4TamilNadu: மாமல்லபுரம் கடற்கரையில் காலை நடைப்பயிற்சி செய்த ""தமிழர்களின் பெருமை -பிரதமர் 
மோடி"" , கடற்கரையில் குப்பைகளை அகற்றிய தூய்…",K.c.prabath,kcprabath500
2019-10-12 11:33:16,Twitter for Android,0.0,en,37.0,RT @GautamTrivedi_: Well done Modi ji. But I thought plastic/polythene bags were banned 🙈🤔 #DontGoBackModi https://t.co/zZ0Feo96W3,Syncretic,3rd_Handle
2019-10-12 11:33:15,Twitter for Android,0.0,en,273.0,"RT @Akshaysinghel: PM @narendramodi Ji himself is biggest ambassador of 🇮🇳 Tourism.

2019: Xi Jinping: Mamallapuram
2018: Macron: Varanasi…",Unknown,Unknown61103414
2019-10-12 11:33:15,Twitter for Android,0.0,en,1.0,"RT @Riyaagrahari8: No doubt, where ever he go.. he inspired everyone... Nd this picture is best example 🙏☺️.. hatts of uhh sir.. a great in…",Sivasankar S🇮🇳,sivadae
2019-10-12 11:33:14,Twitter for Android,0.0,und,2.0,"RT @Tenkasikkaran: #ChennaiConnect
#DontGoBackModi 
#thalaivarmodi https://t.co/gDAlWO3C6F",பாஜக ரசிகன்(bjp fan)🇮🇳,KmlBjp
2019-10-12 11:33:14,Twitter for Android,1.0,en,0.0,This one stands as a proof of my tweet...we need you modiji.....India need you 💪💪 🇮🇳🇮🇳 #modi #DontGoBackModi #BJP… https://t.co/1cBBvUE9vX,Bharath,sbrsins
2019-10-12 11:33:13,Twitter for Android,0.0,en,48.0,"RT @KongposhSandeep: After a Pakistan backed trend yesterday, the common man of Tamil Naidu and India says #DontGoBackModi

It's trending b…",S.B.,023c0deb044d4f7
2019-10-12 11:33:13,Twitter for Android,0.0,lt,1171.0,RT @amitmalviya: Tamilnadu says #DontGoBackModi https://t.co/H2qOrk9eYe,BrakeSwitch,BrakeSwitch
2019-10-12 11:33:11,Twitter for iPhone,0.0,hi,25.0,"RT @talktovansh: Doob Maro, Mere Desh Chalne Walo!

Kuch yaad hain Duggal Sab.

#HypocriteModi #DontGoBackModi https://t.co/ERYvjB2uJA",hemantveen,hemantveen
2019-10-12 11:33:11,Twitter Web App,0.0,ta,577.0,"RT @MaridhasAnswers: #DontGoBackModi கெடுவாய்ப்பாக இங்கே தூய்மை இந்தியா திட்டம் போன்ற அற்புதமான முயற்சிகள் கூட வெறுப்பு அரசியல் காரணமாக ""எத…",Arul,aruljackyjohn
2019-10-12 11:33:11,Twitter for Android,0.0,en,619.0,"RT @CMRamesh_MP: PM, above all a Swayamsevak !! 

#DontGoBackModi https://t.co/i0DGllCpLD",Mahesh Mandawar,MandawarMahesh
2019-10-12 11:33:11,Twitter Web App,0.0,en,863.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",Truth hurts,Truthhu56564623
2019-10-12 11:33:11,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Darshan S.R 🇮🇳,darshan_s_r
2019-10-12 11:33:10,Twitter for Android,0.0,en,288.0,"RT @ankitasood13: He is a real hero ! 
He sets example everywhere he go , cleanliness is the priority , clean India is his dream ! We all a…",Unknown,Unknown61103414
2019-10-12 11:33:10,Twitter for Android,0.0,hi,75.0,"RT @shalabhmani: हमें तो गर्व है कि मातृभूमि की सेवा में दिन रात डटे श्री @narendramodi जी हम सबके लोकप्रिय @PMOIndia हैं, जिन्हें अब भी ग…",Arvind Kumar,Akg316Arvind
2019-10-12 11:33:10,Twitter for Android,0.0,en,0.0,"#DontGoBackModi
Don't go back to forcing Hindi in to our throats. 
Don't go back to using Admk govt as remote contr… https://t.co/6S8W1kjh7H",SAM,SAMPONRAJ
2019-10-12 11:33:07,Twitter for Android,0.0,ta,16.0,"RT @thatsTamil: நீங்க எந்த ஹேஷ்டேக்கை ஆதரிச்சீங்க?

#DontGoBackModi #GoBackModi #tamilnaduwelcomesmodi",Rajma,Rajma81103591
2019-10-12 11:33:06,Twitter for Android,0.0,lt,1171.0,RT @amitmalviya: Tamilnadu says #DontGoBackModi https://t.co/H2qOrk9eYe,Prawalrai,Prawalrai1
2019-10-12 11:33:04,Twitter Web App,0.0,hi,0.0,Modiji Jindabaad #DontGoBackModi,Aman Chaurasiya,salaam_rocky
2019-10-12 11:33:03,Twitter for Android,0.0,en,804.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Unknown,Unknown61103414
2019-10-12 11:33:02,Twitter for Android,0.0,lt,1171.0,RT @amitmalviya: Tamilnadu says #DontGoBackModi https://t.co/H2qOrk9eYe,Pravin chopade,PravinChopade9
